id,asset_id,template_id,technician_user_id,priority,status,scheduled_at,started_at,completed_at,checklist_result,parts_cost,labor_cost,downtime_minutes,outcome,completion_notes,next_due_at,created_at,updated_at,created_by,updated_by
03bed9b6-601d-457f-9646-ce613bda207e,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2025-03-13 12:36:10.142818+00,2025-03-14 20:36:10.142818+00,2025-03-14 22:49:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1024.00,480.00,133,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-09-09 12:36:10.142818+00,2025-03-13 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
88d0e92c-a15e-4bea-b44b-81cbe3fc4492,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,low,completed,2025-09-09 12:36:10.142818+00,2025-09-17 22:36:10.142818+00,2025-09-18 00:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,107,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-03-08 12:36:10.142818+00,2025-09-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
50840be2-5c4f-4882-838a-c8aca6f79a90,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2026-03-08 12:36:10.142818+00,2026-03-11 23:36:10.142818+00,2026-03-12 00:08:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,32,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-09-04 12:36:10.142818+00,2026-03-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
fae5447a-e2fe-4b89-9a82-584572c75e34,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,low,completed,2026-09-04 12:36:10.142818+00,2026-09-05 02:36:10.142818+00,2026-09-05 03:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",559.00,360.00,52,preventive service completed,"Scheduled preventive maintenance, no fault found.",2027-03-03 12:36:10.142818+00,2026-09-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
2b50a84b-d37e-4798-857d-a8bf120d66cb,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,open,2027-03-03 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
bead0298-eb31-4a5d-ba81-3a1fd6faaf2b,251bed42-7dd7-48e3-a3f9-dfb761afc8ed,,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,high,completed,2025-12-29 01:36:10.142818+00,2025-12-29 01:36:10.142818+00,2025-12-29 21:40:10.142818+00,"{""fault_confirmed"": true}",2790.00,900.00,1204,escalated to supplier,Corrective job raised from a fault report.,,2025-12-29 01:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
c57010a4-c849-470c-bdca-ef0f40dde090,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2023-12-08 12:36:10.142818+00,2023-12-11 00:36:10.142818+00,2023-12-11 03:27:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,171,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-06-05 12:36:10.142818+00,2023-12-08 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
07b1ed9d-956f-4b8e-81d8-acba99ef7872,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,high,completed,2024-06-05 12:36:10.142818+00,2024-06-05 20:36:10.142818+00,2024-06-05 21:57:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",805.00,360.00,81,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-12-02 12:36:10.142818+00,2024-06-05 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
1bca3e81-e8fb-46ba-841b-83a5192927bc,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,low,completed,2024-12-02 12:36:10.142818+00,2024-12-02 21:36:10.142818+00,2024-12-02 23:18:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,102,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-05-31 12:36:10.142818+00,2024-12-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
4d865f99-e641-4fe4-9dc6-025c03f61b1f,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2025-05-31 12:36:10.142818+00,2025-06-06 01:36:10.142818+00,2025-06-06 02:49:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",242.00,240.00,73,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-11-27 12:36:10.142818+00,2025-05-31 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
8c86cc21-7a7b-4a4f-a46e-61847d0760ac,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,completed,2025-11-27 12:36:10.142818+00,2025-12-06 02:36:10.142818+00,2025-12-06 04:58:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,142,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-05-26 12:36:10.142818+00,2025-11-27 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
f0d51bde-e033-4264-9764-e501f5998dbb,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2026-05-26 12:36:10.142818+00,2026-05-29 21:36:10.142818+00,2026-05-29 23:46:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,130,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-11-22 12:36:10.142818+00,2026-05-26 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
47af384a-c67f-429a-b2a3-50da3fb37ae7,a7c85299-962a-4747-881b-c1a5317dac4f,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,open,2026-11-22 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
46dce83e-affa-428d-996a-6ea65fc59d90,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2023-12-07 12:36:10.142818+00,2023-12-08 01:36:10.142818+00,2023-12-08 02:49:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",1005.00,360.00,73,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-06-04 12:36:10.142818+00,2023-12-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
267387fb-3b7d-4315-a08e-4992d1793bca,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,medium,completed,2024-06-04 12:36:10.142818+00,2024-06-05 23:36:10.142818+00,2024-06-06 02:10:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",799.00,240.00,154,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-12-01 12:36:10.142818+00,2024-06-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
6df76060-3953-477e-af52-bcc12ddc881b,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2024-12-01 12:36:10.142818+00,2024-12-08 02:36:10.142818+00,2024-12-08 04:16:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,100,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-05-30 12:36:10.142818+00,2024-12-01 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
ec321b90-6b41-4de2-88ef-ac49863c9df9,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,low,completed,2025-05-30 12:36:10.142818+00,2025-06-04 02:36:10.142818+00,2025-06-04 03:28:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,52,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-11-26 12:36:10.142818+00,2025-05-30 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b4eba7af-418e-458b-aca7-e8bc35d7251d,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2025-11-26 12:36:10.142818+00,2025-11-30 02:36:10.142818+00,2025-11-30 05:14:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,158,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-05-25 12:36:10.142818+00,2025-11-26 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a4fd0eeb-675b-4525-92ac-8da848d1c2d2,feae09a8-0423-4693-87bd-eef373cf5e66,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,scheduled,2026-05-25 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-05-18 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
426e8e74-cc11-49b1-8cc1-f975e10fb9da,feae09a8-0423-4693-87bd-eef373cf5e66,,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,critical,completed,2026-05-19 00:36:10.142818+00,2026-05-19 00:36:10.142818+00,2026-05-20 21:46:10.142818+00,"{""fault_confirmed"": true}",1568.00,450.00,2710,escalated to supplier,Corrective job raised from a fault report.,,2026-05-19 00:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b8bd3334-2516-4f6c-9788-7269e61ce047,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,high,completed,2024-04-20 00:00:00+00,2024-04-21 09:00:00+00,2024-04-21 10:01:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,61,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-10-17 00:00:00+00,2024-04-20 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
15cb4bc3-320e-40a0-aa32-9e01510d42bb,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2024-10-17 00:00:00+00,2024-10-23 09:00:00+00,2024-10-23 10:07:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,67,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-04-15 00:00:00+00,2024-10-17 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
9f210aa7-6280-4f11-966f-ae9a95228b35,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2025-04-15 00:00:00+00,2025-04-20 09:00:00+00,2025-04-20 10:51:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,111,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-10-12 00:00:00+00,2025-04-15 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d2d9b681-b039-4a4e-b49c-a0ca9cfe4acb,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,completed,2025-10-12 00:00:00+00,2025-10-18 13:00:00+00,2025-10-18 15:27:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",720.00,480.00,147,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-04-10 00:00:00+00,2025-10-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d2c410f6-9886-4381-b9fe-aefa1aa8bf16,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2026-04-10 00:00:00+00,2026-04-14 13:00:00+00,2026-04-14 15:23:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,143,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-10-07 00:00:00+00,2026-04-10 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e24ab8cf-b5d6-4f26-b55d-0f6d49ae9916,d1e816bd-892d-47e8-950e-be78e217a167,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,low,open,2026-10-07 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
96502749-7a2b-49cb-b854-1d7f8bb23f8f,d1e816bd-892d-47e8-950e-be78e217a167,,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2024-12-23 21:36:10.142818+00,2024-12-23 21:36:10.142818+00,2024-12-25 16:42:10.142818+00,"{""fault_confirmed"": true}",0.00,900.00,2586,no fault found,Corrective job raised from a fault report.,,2024-12-23 21:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
36410e5b-fd29-4229-8955-89bebfb32cfa,492b34f7-fece-449d-8260-c5a62b7cccc1,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,medium,completed,2025-08-16 00:00:00+00,2025-08-24 08:00:00+00,2025-08-24 08:34:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,34,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-02-12 00:00:00+00,2025-08-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
5b93d2b5-a5bb-4931-93c4-758ead8551f4,492b34f7-fece-449d-8260-c5a62b7cccc1,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,high,completed,2026-02-12 00:00:00+00,2026-02-14 14:00:00+00,2026-02-14 15:23:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,83,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-08-11 00:00:00+00,2026-02-12 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
d70e3bd1-113f-404c-92ba-47c13e5d6250,492b34f7-fece-449d-8260-c5a62b7cccc1,ba34b363-aaaf-4973-9c54-304cdc093281,dac8cfc5-9369-4ddd-93a4-0a33c40b54b1,medium,scheduled,2026-08-11 00:00:00+00,,,{},0.00,0.00,0,,,,2026-08-04 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
aa3e283f-15a6-4577-9908-5527630f3ca0,bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,low,completed,2025-10-01 00:00:00+00,2025-10-09 11:00:00+00,2025-10-09 13:23:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,143,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-03-30 00:00:00+00,2025-10-01 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
a0ea448f-cd88-4b9e-8049-7bca3554c442,bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,low,completed,2026-03-30 00:00:00+00,2026-04-03 10:00:00+00,2026-04-03 12:53:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,240.00,173,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-09-26 00:00:00+00,2026-03-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e1d66db8-d7de-4181-834f-0aff23741a9d,bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,ba34b363-aaaf-4973-9c54-304cdc093281,c2f8c8e5-af2d-4fa5-bef8-f8c299334c4a,high,scheduled,2026-09-26 00:00:00+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
cc7aba3a-194a-4dbb-bc5c-54f1e954fa9c,bc8a22a4-ebab-4318-a51c-5bb3bfc8c14d,,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2026-09-07 22:36:10.142818+00,2026-09-07 22:36:10.142818+00,2026-09-08 08:26:10.142818+00,"{""fault_confirmed"": true}",0.00,300.00,590,escalated to supplier,Corrective job raised from a fault report.,,2026-09-07 22:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
13cf7449-db82-4e7f-a9eb-171c3d683c2a,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,high,completed,2023-10-15 12:36:10.142818+00,2023-10-18 02:36:10.142818+00,2023-10-18 05:23:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",475.00,480.00,167,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-04-12 12:36:10.142818+00,2023-10-15 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
aefad885-67a1-40c4-8cb6-a9e97529b155,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,low,completed,2024-04-12 12:36:10.142818+00,2024-04-13 23:36:10.142818+00,2024-04-14 02:24:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",280.00,120.00,168,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-10-09 12:36:10.142818+00,2024-04-12 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
65212af8-09e2-43a0-a5ec-e96e941aec60,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,medium,completed,2024-10-09 12:36:10.142818+00,2024-10-16 02:36:10.142818+00,2024-10-16 05:07:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,151,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-04-07 12:36:10.142818+00,2024-10-09 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
0ba9075c-a18e-4bb4-ad02-ca8294f474ca,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,high,completed,2025-04-07 12:36:10.142818+00,2025-04-15 20:36:10.142818+00,2025-04-15 21:09:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,120.00,33,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-10-04 12:36:10.142818+00,2025-04-07 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
e6804488-d95b-445c-b02a-1173648e4189,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,medium,completed,2025-10-04 12:36:10.142818+00,2025-10-12 01:36:10.142818+00,2025-10-12 02:16:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,40,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-04-02 12:36:10.142818+00,2025-10-04 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
490d44ce-f42f-4035-af08-bbed0d8deed0,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,316fff45-4cbd-4c5f-aa69-23e361e9fdb0,medium,completed,2026-04-02 12:36:10.142818+00,2026-04-10 21:36:10.142818+00,2026-04-10 22:41:10.142818+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,65,preventive service completed,"Scheduled preventive maintenance, no fault found.",2026-09-29 12:36:10.142818+00,2026-04-02 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
18746592-1699-4c54-b86a-97b88d9eb33f,5b180a2d-fd86-434f-b41f-04e1069b019f,ba34b363-aaaf-4973-9c54-304cdc093281,b0b54190-fcf5-486a-aa97-94a938211aec,low,open,2026-09-29 12:36:10.142818+00,,,{},0.00,0.00,0,,,,2026-09-14 12:36:10.142818+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
2b6b0a78-e2a9-479a-8f64-99191b3b0be8,c1dc41f3-c50b-4af7-8fc3-2ec1a2bf50e6,ba34b363-aaaf-4973-9c54-304cdc093281,089d3e35-dd8e-48ab-991e-a8f94ccfd969,medium,completed,2024-04-10 00:00:00+00,2024-04-15 09:00:00+00,2024-04-15 11:46:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,480.00,166,preventive service completed,"Scheduled preventive maintenance, no fault found.",2024-10-07 00:00:00+00,2024-04-10 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
b054d8a4-4e68-4384-aa72-0f1c3299a1f6,c1dc41f3-c50b-4af7-8fc3-2ec1a2bf50e6,ba34b363-aaaf-4973-9c54-304cdc093281,074adb51-413b-4a95-a297-532a23028420,high,completed,2024-10-07 00:00:00+00,2024-10-12 14:00:00+00,2024-10-12 15:23:00+00,"{""functional_test"": ""pass"", ""visual_inspection"": ""pass""}",0.00,360.00,83,preventive service completed,"Scheduled preventive maintenance, no fault found.",2025-04-05 00:00:00+00,2024-10-07 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,60694a33-64df-4703-bb1f-20bc3948e683
