id,category_id,current_location_id,custodian_user_id,asset_tag,serial_number,brand,model,specifications,condition,status,purchase_date,purchase_cost,next_maintenance_due_at,risk_band,risk_reasons,retired_at,retirement_reason,created_at,updated_at,created_by,updated_by
767d8649-57ab-4a11-82c7-39d328b1e970,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,ab9714cb-122f-4204-a820-6d7257a3057c,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00264,ITPC-402159,Asus,ExpertCenter D500,"{""cpu"": ""i7-10700"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2025-08-15,18600.00,2026-03-13 00:00:00+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""193 days overdue"", ""weight"": 0.30}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.300}]",,,2025-08-22 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
902ff40c-5768-4b41-9986-00b4bd120b9e,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,0ea1b587-0390-4fcf-a4cd-e82e2caef624,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00216,ITPC-356041,Dell,OptiPlex 7090,"{""cpu"": ""i7-10700"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2019-10-12,18600.00,2026-08-25 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""139% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""27 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2019-10-19 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
be876a33-d7c0-4e02-8380-c51b35ca0220,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,8090e173-233a-4c47-9778-d4fe6f272e43,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00192,ITPC-535913,Lenovo,ThinkCentre M70q,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 256}",good,active,2022-02-19,17000.00,2025-12-31 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""92% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""264 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2022-02-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
664b8874-680a-4a42-bcca-60369d3b4d1d,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,418ec156-f12e-4b21-8e3c-9546e326d2f3,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-PC-00168,ITPC-286647,Acer,Veriton X2680,"{""cpu"": ""i5-11400"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2026-02-14,21000.00,2027-03-11 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2026-02-21 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
e831ff11-fd59-4d48-b375-c4e0f4c5617a,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,ed0c4695-23ba-41bb-bb52-4fc110fc0fde,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-PC-00144,ITPC-927489,Asus,ExpertCenter D500,"{""cpu"": ""i5-11400"", ""ram_gb"": 16, ""storage_gb"": 256}",fair,active,2025-10-02,18600.00,2026-04-30 00:00:00+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""145 days overdue"", ""weight"": 0.30}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.300}]",,,2025-10-09 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
09691387-05cc-4ad0-ac05-f45203433926,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,b685a49b-8c4c-437f-9738-80d6a2ab8af5,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00120,ITPC-117381,HP,ProDesk 600 G6,"{""cpu"": ""i7-10700"", ""ram_gb"": 16, ""storage_gb"": 512}",fair,active,2022-01-23,17800.00,2026-12-24 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""93% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2022-01-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
7373faf9-f1ab-4151-8d65-0131be6b082b,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,226f67de-eecb-4041-b2fd-00c436b1b82f,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-PC-00072,ITPC-665590,Lenovo,ThinkCentre M70q,"{""cpu"": ""i5-10500"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2025-11-21,19400.00,2026-12-16 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2025-11-28 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
561b6196-43a5-4372-8f1d-d4a03781a5a2,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,0ea1b587-0390-4fcf-a4cd-e82e2caef624,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00048,ITPC-222163,Acer,Veriton X2680,"{""cpu"": ""i5-10500"", ""ram_gb"": 16, ""storage_gb"": 1024}",good,active,2020-06-22,19400.00,2026-12-30 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""125% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2020-06-29 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
046e7a1f-65e3-4413-a967-02db1733f3c9,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,8090e173-233a-4c47-9778-d4fe6f272e43,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00024,ITPC-457977,Asus,ExpertCenter D500,"{""cpu"": ""i5-10500"", ""ram_gb"": 16, ""storage_gb"": 256}",new,active,2020-06-01,20200.00,2026-04-10 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""126% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""164 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2020-06-08 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
8d80a20f-fff3-4b6e-b62c-e0e4380099f0,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,75741c19-7bc5-4f13-8bcd-5543dbab11a6,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00409,ITPC-899594,Asus,ExpertCenter D500,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 256}",failed,active,2023-11-11,17800.00,2027-02-05 12:36:10.142818+00,high,"[{""code"": ""high_downtime"", ""detail"": ""32 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""condition_failed"", ""detail"": ""condition reported as failed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.450}]",,,2023-11-18 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
4c087f81-dfb3-4e3c-9ba1-8c19d03d83fa,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,931086a7-6352-430d-894b-6363e4ac4388,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PC-00361,ITPC-362898,Dell,OptiPlex 7090,"{""cpu"": ""i5-11400"", ""ram_gb"": 16, ""storage_gb"": 1024}",good,active,2020-03-04,17000.00,2026-11-03 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""131% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2020-03-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
44d5410e-1a30-4e0c-b328-29cc18a1a9b4,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,824bea60-5daa-4553-8a8a-d2d710545d90,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00337,ITPC-585847,Lenovo,ThinkCentre M70q,"{""cpu"": ""i5-11400"", ""ram_gb"": 32, ""storage_gb"": 1024}",good,lost,2021-10-04,17000.00,2027-01-10 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""99% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2021-10-11 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
6abcea14-9916-49c8-8c5f-9d530057e78e,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,fdf5ec3c-73f4-4613-932b-6e5cd1d028e1,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PC-00289,ITPC-588636,Asus,ExpertCenter D500,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 512}",fair,active,2023-11-02,17800.00,2026-07-03 12:36:10.142818+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""80 days overdue"", ""weight"": 0.30}, {""code"": ""warranty_expiring"", ""detail"": ""41 days of warranty cover left"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2023-11-09 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
8f165b3a-d1cc-4a8e-817d-8e846fdaad52,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,6be6af1f-cc41-4d06-a82f-74acaf9fff13,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00265,ITPC-342745,HP,ProDesk 600 G6,"{""cpu"": ""i5-11400"", ""ram_gb"": 16, ""storage_gb"": 1024}",new,active,2025-01-24,21800.00,2027-02-13 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2025-01-31 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
2d1c76b0-0687-4ae5-89f0-c1602947204e,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,75741c19-7bc5-4f13-8bcd-5543dbab11a6,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00241,ITPC-171704,Dell,OptiPlex 7090,"{""cpu"": ""i5-11400"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2021-04-26,19400.00,2026-06-18 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""108% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""95 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2021-05-03 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
3bccdcad-d3c7-4a4e-bf83-b90afbc63449,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,d640dd11-70ae-4fdc-af12-97b61c1003e1,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-IT-PC-00217,ITPC-714843,Lenovo,ThinkCentre M70q,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 256}",good,active,2020-12-09,17800.00,2027-01-07 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""116% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2020-12-16 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
7e1a72c9-0412-4452-8066-422c8804ca1e,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,824bea60-5daa-4553-8a8a-d2d710545d90,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00169,ITPC-621063,Asus,ExpertCenter D500,"{""cpu"": ""i5-10500"", ""ram_gb"": 16, ""storage_gb"": 1024}",poor,active,2022-07-06,19400.00,2026-05-22 12:36:10.142818+00,critical,"[{""code"": ""age_high"", ""detail"": ""84% of expected life consumed"", ""weight"": 0.15}, {""code"": ""maintenance_overdue"", ""detail"": ""122 days overdue"", ""weight"": 0.30}, {""code"": ""repeat_failure"", ""detail"": ""2 corrective jobs in 12 months"", ""weight"": 0.12}, {""code"": ""high_downtime"", ""detail"": ""44 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""condition_poor"", ""detail"": ""condition reported as poor"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.870}]",,,2022-07-13 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
0f4c7a75-2d96-4616-b8bc-9f44e09bbaed,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,faabc42b-93b2-4e8b-9e4d-2abd46f82d9c,176f3f16-3ab1-409e-8c10-9631bea0edcc,AST-IT-PC-00145,ITPC-941318,HP,ProDesk 600 G6,"{""cpu"": ""i7-10700"", ""ram_gb"": 8, ""storage_gb"": 1024}",new,active,2019-10-26,21000.00,2026-08-04 12:36:10.142818+00,high,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""138% of expected life consumed"", ""weight"": 0.30}, {""code"": ""maintenance_overdue"", ""detail"": ""48 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.650}]",,,2019-11-02 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
4320081c-3fba-4448-ba6f-8203202b5727,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,fdf5ec3c-73f4-4613-932b-6e5cd1d028e1,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PC-00121,ITPC-666171,Dell,OptiPlex 7090,"{""cpu"": ""i5-11400"", ""ram_gb"": 8, ""storage_gb"": 256}",new,active,2024-04-17,22600.00,2026-11-03 00:00:00+00,low,"[{""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.050}]",,,2024-04-24 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
28779917-20e7-4f6a-95be-2d2ba4e8ca04,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,a6ec99b6-0c5e-460f-9bcc-b385a07737c1,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00002,ITPC-269784,Lenovo,ThinkCentre M70q,"{""cpu"": ""i5-10500"", ""ram_gb"": 16, ""storage_gb"": 512}",good,active,2021-01-07,17000.00,2026-12-24 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""114% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2021-01-14 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
b101094c-418f-4377-a230-d1b6020a074b,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,6be6af1f-cc41-4d06-a82f-74acaf9fff13,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00097,ITPC-702756,Lenovo,ThinkCentre M70q,"{""cpu"": ""i5-11400"", ""ram_gb"": 32, ""storage_gb"": 512}",good,active,2022-10-11,21000.00,2026-10-01 12:36:10.142818+00,high,"[{""code"": ""age_high"", ""detail"": ""79% of expected life consumed"", ""weight"": 0.15}, {""code"": ""maintenance_due_within_horizon"", ""detail"": ""10 days to next service"", ""weight"": 0.15}, {""code"": ""high_downtime"", ""detail"": ""23 hours of downtime in 12 months"", ""weight"": 0.10}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.450}]",,,2022-10-18 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a1a32904-9882-4681-98af-9806952232f2,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,75741c19-7bc5-4f13-8bcd-5543dbab11a6,05d038a0-b4a2-40fb-9ac6-eecfcf9cda47,AST-IT-PC-00073,ITPC-121056,Acer,Veriton X2680,"{""cpu"": ""i5-11400"", ""ram_gb"": 16, ""storage_gb"": 512}",good,active,2021-03-30,21000.00,2027-01-21 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""110% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2021-04-06 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a084f3fb-5e03-4411-8766-3b435a234963,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,931086a7-6352-430d-894b-6363e4ac4388,750c04a5-63c4-42c6-a7c4-b3aa1de4eebf,AST-IT-PC-00025,ITPC-193253,HP,ProDesk 600 G6,"{""cpu"": ""i5-10500"", ""ram_gb"": 8, ""storage_gb"": 1024}",good,active,2024-08-19,21800.00,2027-03-07 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2024-08-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
662ca9de-7142-4aa3-a70f-9dd08da5988e,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,32c3a1d1-37ba-4b9c-9c41-80de762168b5,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00386,ITPC-549349,Dell,OptiPlex 7090,"{""cpu"": ""i5-11400"", ""ram_gb"": 8, ""storage_gb"": 1024}",fair,active,2025-11-23,18600.00,2026-12-18 00:00:00+00,low,"[{""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.000}]",,,2025-11-30 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
20efad78-2835-4974-9408-2a257bb2d775,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,01ff8df6-208a-40fd-bc27-a79a4733d467,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-PC-00362,ITPC-110183,Lenovo,ThinkCentre M70q,"{""cpu"": ""i7-10700"", ""ram_gb"": 16, ""storage_gb"": 1024}",good,active,2022-09-15,17800.00,2027-01-12 12:36:10.142818+00,medium,"[{""code"": ""age_high"", ""detail"": ""80% of expected life consumed"", ""weight"": 0.15}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.200}]",,,2022-09-22 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
9bacb1c9-e19c-438c-8fd6-ee6cbc6ff974,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,a6ec99b6-0c5e-460f-9bcc-b385a07737c1,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00338,ITPC-115700,Acer,Veriton X2680,"{""cpu"": ""i5-10500"", ""ram_gb"": 8, ""storage_gb"": 256}",good,active,2023-01-31,17000.00,2026-06-21 12:36:10.142818+00,high,"[{""code"": ""age_high"", ""detail"": ""73% of expected life consumed"", ""weight"": 0.15}, {""code"": ""maintenance_overdue"", ""detail"": ""92 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.500}]",,,2023-02-07 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
8218ff11-2182-44fe-97fb-972bf96abc6a,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,85499f3b-df0c-46e7-b412-0e86014d2d23,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00314,ITPC-590274,Asus,ExpertCenter D500,"{""cpu"": ""i7-10700"", ""ram_gb"": 32, ""storage_gb"": 512}",good,active,2020-05-19,23400.00,2027-03-15 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""127% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2020-05-26 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
d68a19fd-c928-40aa-ab25-abf7a730da4d,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,aee1dad1-5904-4a33-8893-b1744b8c9818,6ff17eb7-5c04-40ff-83f8-043b4cb1c45c,AST-IT-PC-00290,ITPC-251151,HP,ProDesk 600 G6,"{""cpu"": ""i5-11400"", ""ram_gb"": 16, ""storage_gb"": 512}",good,active,2021-05-30,19400.00,2027-01-12 12:36:10.142818+00,medium,"[{""code"": ""age_near_or_past_useful_life"", ""detail"": ""106% of expected life consumed"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2021-06-06 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
a98f5bd9-7dda-4b45-9c3b-6e19a7e9727f,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,8f91eff9-f399-4920-bb43-f748de8dba53,1c4df881-cca6-49a3-9b2e-6a87a781ef63,AST-IT-PC-00266,ITPC-679576,Dell,OptiPlex 7090,"{""cpu"": ""i7-10700"", ""ram_gb"": 8, ""storage_gb"": 1024}",good,active,2026-03-08,22600.00,2026-10-04 00:00:00+00,low,"[{""code"": ""maintenance_due_within_horizon"", ""detail"": ""12 days to next service"", ""weight"": 0.15}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.150}]",,,2026-03-15 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
e7d405e4-db4a-468d-8264-5e58464095a6,928e1185-3903-4639-bd6e-0fe5d4e1bd5e,df3d8ea3-3aa6-4212-a736-6a16b4ecb804,8703fd82-ea7e-461c-bacc-18cd5a7c3d3b,AST-IT-PC-00242,ITPC-573690,Lenovo,ThinkCentre M70q,"{""cpu"": ""i7-10700"", ""ram_gb"": 16, ""storage_gb"": 512}",new,active,2025-02-22,21800.00,2026-09-15 00:00:00+00,medium,"[{""code"": ""maintenance_overdue"", ""detail"": ""7 days overdue"", ""weight"": 0.30}, {""code"": ""no_active_warranty"", ""detail"": ""no warranty currently covers this asset"", ""weight"": 0.05}, {""code"": ""score"", ""detail"": ""baseline_rules v1.0.0, horizon 30 days"", ""weight"": 0.350}]",,,2025-03-01 00:00:00+00,2026-09-21 12:36:10.142818+00,60694a33-64df-4703-bb1f-20bc3948e683,
