asset_tag,snapshot_date,category_code,category_group_code,useful_life_months,age_days,age_months,purchase_cost,condition_at_snapshot,warranty_active,prior_work_orders_count,prior_failures_count,prior_maintenance_cost_total,avg_repair_hours_so_far,maintenance_last_90d_count,building,department,location_type,failure_within_30d,days_to_next_failure,missing_days_to_failure,failure_status,age_years,life_used_percentage,total_maintenance_events,maintenance_cost_per_work_order,failure_history_flag,high_maintenance_flag,warranty_status,snapshot_year,snapshot_month,snapshot_month_name,age_group,cost_group
AST-FURN-DESK-00277,2024-12-15,FURN-DESK,FURN,120,1858,61.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.086926762491444,50.83333333333333,1,480.0,0,0,Inactive,2024,12,December,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-01-14,FURN-DESK,FURN,120,1888,62.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.169062286105407,51.66666666666667,1,480.0,0,0,Inactive,2025,1,January,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-02-13,FURN-DESK,FURN,120,1918,63.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.25119780971937,52.5,1,480.0,0,0,Inactive,2025,2,February,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-03-15,FURN-DESK,FURN,120,1948,64.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.333333333333333,53.333333333333336,1,480.0,0,0,Inactive,2025,3,March,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-04-14,FURN-DESK,FURN,120,1978,65.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.415468856947296,54.166666666666664,1,480.0,0,0,Inactive,2025,4,April,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-05-14,FURN-DESK,FURN,120,2008,66.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.49760438056126,55.00000000000001,1,480.0,0,0,Inactive,2025,5,May,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-06-13,FURN-DESK,FURN,120,2038,67.0,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.579739904175223,55.833333333333336,1,480.0,0,0,Inactive,2025,6,June,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-07-13,FURN-DESK,FURN,120,2068,67.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.661875427789186,56.58333333333334,1,480.0,0,0,Inactive,2025,7,July,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-08-12,FURN-DESK,FURN,120,2098,68.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.7440109514031485,57.41666666666667,1,480.0,0,0,Inactive,2025,8,August,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-09-11,FURN-DESK,FURN,120,2128,69.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.8261464750171115,58.25,1,480.0,0,0,Inactive,2025,9,September,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-10-11,FURN-DESK,FURN,120,2158,70.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.908281998631074,59.08333333333334,1,480.0,0,0,Inactive,2025,10,October,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-11-10,FURN-DESK,FURN,120,2188,71.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,5.990417522245037,59.91666666666667,1,480.0,0,0,Inactive,2025,11,November,5-10 Years,Low Cost
AST-FURN-DESK-00277,2025-12-10,FURN-DESK,FURN,120,2218,72.9,4120.0,unknown,f,1,0,480.0,2.83,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.072553045859,60.75000000000001,1,480.0,0,0,Inactive,2025,12,December,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-01-09,FURN-DESK,FURN,120,2248,73.9,4120.0,unknown,f,2,0,1510.0,2.52,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.154688569472964,61.583333333333336,3,755.0,0,1,Inactive,2026,1,January,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-02-08,FURN-DESK,FURN,120,2278,74.8,4120.0,unknown,f,2,0,1510.0,2.52,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.236824093086927,62.33333333333333,3,755.0,0,1,Inactive,2026,2,February,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-03-10,FURN-DESK,FURN,120,2308,75.8,4120.0,unknown,f,2,0,1510.0,2.52,1,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.31895961670089,63.16666666666666,3,755.0,0,1,Inactive,2026,3,March,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-04-09,FURN-DESK,FURN,120,2338,76.8,4120.0,unknown,f,2,0,1510.0,2.52,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.401095140314853,64.0,2,755.0,0,0,Inactive,2026,4,April,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-05-09,FURN-DESK,FURN,120,2368,77.8,4120.0,unknown,f,2,0,1510.0,2.52,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.483230663928816,64.83333333333333,2,755.0,0,0,Inactive,2026,5,May,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-06-08,FURN-DESK,FURN,120,2398,78.8,4120.0,unknown,f,2,0,1510.0,2.52,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.565366187542779,65.66666666666666,2,755.0,0,0,Inactive,2026,6,June,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-07-08,FURN-DESK,FURN,120,2428,79.8,4120.0,unknown,f,2,0,1510.0,2.52,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.647501711156742,66.49999999999999,2,755.0,0,0,Inactive,2026,7,July,5-10 Years,Low Cost
AST-FURN-DESK-00277,2026-08-07,FURN-DESK,FURN,120,2458,80.7,4120.0,unknown,f,2,0,1510.0,2.52,0,AI and Data Science Building,Data Science Department,room,0,,1,No Failure,6.729637234770705,67.25,2,755.0,0,0,Inactive,2026,8,August,5-10 Years,Low Cost
AST-FURN-DESK-00300,2023-09-22,FURN-DESK,FURN,120,146,4.8,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.3997262149212868,4.0,0,0.0,0,0,Active,2023,9,September,0-1 Years,Low Cost
AST-FURN-DESK-00300,2023-10-22,FURN-DESK,FURN,120,176,5.8,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.48186173853524983,4.833333333333333,0,0.0,0,0,Active,2023,10,October,0-1 Years,Low Cost
AST-FURN-DESK-00300,2023-11-21,FURN-DESK,FURN,120,206,6.8,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.5639972621492129,5.666666666666666,0,0.0,0,0,Active,2023,11,November,0-1 Years,Low Cost
AST-FURN-DESK-00300,2023-12-21,FURN-DESK,FURN,120,236,7.8,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.6461327857631759,6.5,0,0.0,0,0,Active,2023,12,December,0-1 Years,Low Cost
AST-FURN-DESK-00300,2024-01-20,FURN-DESK,FURN,120,266,8.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.7282683093771389,7.249999999999999,0,0.0,0,0,Active,2024,1,January,0-1 Years,Low Cost
AST-FURN-DESK-00300,2024-02-19,FURN-DESK,FURN,120,296,9.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.810403832991102,8.083333333333332,0,0.0,0,0,Active,2024,2,February,0-1 Years,Low Cost
AST-FURN-DESK-00300,2024-03-20,FURN-DESK,FURN,120,326,10.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.892539356605065,8.916666666666666,0,0.0,0,0,Active,2024,3,March,0-1 Years,Low Cost
AST-FURN-DESK-00300,2024-04-19,FURN-DESK,FURN,120,356,11.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,0.974674880219028,9.749999999999998,0,0.0,0,0,Active,2024,4,April,0-1 Years,Low Cost
AST-FURN-DESK-00300,2024-05-19,FURN-DESK,FURN,120,386,12.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.056810403832991,10.583333333333332,0,0.0,0,0,Active,2024,5,May,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-06-18,FURN-DESK,FURN,120,416,13.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.1389459274469542,11.416666666666666,0,0.0,0,0,Active,2024,6,June,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-07-18,FURN-DESK,FURN,120,446,14.7,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.2210814510609171,12.25,0,0.0,0,0,Active,2024,7,July,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-08-17,FURN-DESK,FURN,120,476,15.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.3032169746748803,13.0,0,0.0,0,0,Active,2024,8,August,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-09-16,FURN-DESK,FURN,120,506,16.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.3853524982888432,13.833333333333334,0,0.0,0,0,Active,2024,9,September,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-10-16,FURN-DESK,FURN,120,536,17.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.4674880219028064,14.666666666666666,0,0.0,0,0,Active,2024,10,October,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-11-15,FURN-DESK,FURN,120,566,18.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.5496235455167693,15.5,0,0.0,0,0,Active,2024,11,November,1-3 Years,Low Cost
AST-FURN-DESK-00300,2024-12-15,FURN-DESK,FURN,120,596,19.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.6317590691307324,16.333333333333336,0,0.0,0,0,Active,2024,12,December,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-01-14,FURN-DESK,FURN,120,626,20.6,3860.0,unknown,t,0,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,1.7138945927446954,17.166666666666668,0,0.0,0,0,Active,2025,1,January,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-02-13,FURN-DESK,FURN,120,656,21.6,3860.0,unknown,t,1,0,0.0,2.08,1,Administration Building,Unknown,room,0,,1,No Failure,1.7960301163586585,18.000000000000004,2,0.0,0,1,Active,2025,2,February,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-03-15,FURN-DESK,FURN,120,686,22.5,3860.0,unknown,t,1,0,0.0,2.08,1,Administration Building,Unknown,room,0,,1,No Failure,1.8781656399726214,18.75,2,0.0,0,1,Active,2025,3,March,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-04-14,FURN-DESK,FURN,120,716,23.5,3860.0,unknown,t,1,0,0.0,2.08,1,Administration Building,Unknown,room,0,,1,No Failure,1.9603011635865846,19.583333333333332,2,0.0,0,1,Active,2025,4,April,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-05-14,FURN-DESK,FURN,120,746,24.5,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.0424366872005475,20.416666666666668,1,0.0,0,0,Inactive,2025,5,May,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-06-13,FURN-DESK,FURN,120,776,25.5,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.1245722108145104,21.25,1,0.0,0,0,Inactive,2025,6,June,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-07-13,FURN-DESK,FURN,120,806,26.5,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.206707734428474,22.083333333333332,1,0.0,0,0,Inactive,2025,7,July,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-08-12,FURN-DESK,FURN,120,836,27.5,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.2888432580424367,22.916666666666664,1,0.0,0,0,Inactive,2025,8,August,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-09-11,FURN-DESK,FURN,120,866,28.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.3709787816563996,23.666666666666668,1,0.0,0,0,Inactive,2025,9,September,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-10-11,FURN-DESK,FURN,120,896,29.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.4531143052703626,24.5,1,0.0,0,0,Inactive,2025,10,October,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-11-10,FURN-DESK,FURN,120,926,30.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.535249828884326,25.33333333333333,1,0.0,0,0,Inactive,2025,11,November,1-3 Years,Low Cost
AST-FURN-DESK-00300,2025-12-10,FURN-DESK,FURN,120,956,31.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.617385352498289,26.166666666666664,1,0.0,0,0,Inactive,2025,12,December,1-3 Years,Low Cost
AST-FURN-DESK-00300,2026-01-09,FURN-DESK,FURN,120,986,32.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.6995208761122518,26.999999999999996,1,0.0,0,0,Inactive,2026,1,January,1-3 Years,Low Cost
AST-FURN-DESK-00300,2026-02-08,FURN-DESK,FURN,120,1016,33.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.7816563997262147,27.833333333333332,1,0.0,0,0,Inactive,2026,2,February,1-3 Years,Low Cost
AST-FURN-DESK-00300,2026-03-10,FURN-DESK,FURN,120,1046,34.4,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.863791923340178,28.666666666666668,1,0.0,0,0,Inactive,2026,3,March,1-3 Years,Low Cost
AST-FURN-DESK-00300,2026-04-09,FURN-DESK,FURN,120,1076,35.3,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,2.945927446954141,29.416666666666664,1,0.0,0,0,Inactive,2026,4,April,1-3 Years,Low Cost
AST-FURN-DESK-00300,2026-05-09,FURN-DESK,FURN,120,1106,36.3,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,3.028062970568104,30.25,1,0.0,0,0,Inactive,2026,5,May,3-5 Years,Low Cost
AST-FURN-DESK-00300,2026-06-08,FURN-DESK,FURN,120,1136,37.3,3860.0,unknown,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,3.1101984941820673,31.08333333333333,1,0.0,0,0,Inactive,2026,6,June,3-5 Years,Low Cost
AST-FURN-DESK-00300,2026-07-08,FURN-DESK,FURN,120,1166,38.3,3860.0,fair,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,3.19233401779603,31.916666666666664,1,0.0,0,0,Inactive,2026,7,July,3-5 Years,Low Cost
AST-FURN-DESK-00300,2026-08-07,FURN-DESK,FURN,120,1196,39.3,3860.0,fair,f,1,0,0.0,2.08,0,Administration Building,Unknown,room,0,,1,No Failure,3.274469541409993,32.74999999999999,1,0.0,0,0,Inactive,2026,8,August,3-5 Years,Low Cost
AST-FURN-DESK-00301,2023-09-22,FURN-DESK,FURN,120,1044,34.3,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.858316221765914,28.583333333333332,0,0.0,0,0,Inactive,2023,9,September,1-3 Years,Low Cost
AST-FURN-DESK-00301,2023-10-22,FURN-DESK,FURN,120,1074,35.3,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,2.940451745379877,29.416666666666664,0,0.0,0,0,Inactive,2023,10,October,1-3 Years,Low Cost
AST-FURN-DESK-00301,2023-11-21,FURN-DESK,FURN,120,1104,36.3,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.02258726899384,30.25,0,0.0,0,0,Inactive,2023,11,November,3-5 Years,Low Cost
AST-FURN-DESK-00301,2023-12-21,FURN-DESK,FURN,120,1134,37.3,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.1047227926078027,31.08333333333333,0,0.0,0,0,Inactive,2023,12,December,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-01-20,FURN-DESK,FURN,120,1164,38.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.186858316221766,31.833333333333336,0,0.0,0,0,Inactive,2024,1,January,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-02-19,FURN-DESK,FURN,120,1194,39.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.268993839835729,32.66666666666667,0,0.0,0,0,Inactive,2024,2,February,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-03-20,FURN-DESK,FURN,120,1224,40.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.351129363449692,33.5,0,0.0,0,0,Inactive,2024,3,March,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-04-19,FURN-DESK,FURN,120,1254,41.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.433264887063655,34.333333333333336,0,0.0,0,0,Inactive,2024,4,April,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-05-19,FURN-DESK,FURN,120,1284,42.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.515400410677618,35.16666666666667,0,0.0,0,0,Inactive,2024,5,May,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-06-18,FURN-DESK,FURN,120,1314,43.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.597535934291581,36.00000000000001,0,0.0,0,0,Inactive,2024,6,June,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-07-18,FURN-DESK,FURN,120,1344,44.2,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.679671457905544,36.833333333333336,0,0.0,0,0,Inactive,2024,7,July,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-08-17,FURN-DESK,FURN,120,1374,45.1,3860.0,unknown,f,0,0,0.0,2.08,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.761806981519507,37.583333333333336,0,0.0,0,0,Inactive,2024,8,August,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-09-16,FURN-DESK,FURN,120,1404,46.1,3860.0,unknown,f,1,0,480.0,1.85,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.8439425051334704,38.416666666666664,2,480.0,0,1,Inactive,2024,9,September,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-10-16,FURN-DESK,FURN,120,1434,47.1,3860.0,unknown,f,1,0,480.0,1.85,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,3.9260780287474333,39.25,2,480.0,0,1,Inactive,2024,10,October,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-11-15,FURN-DESK,FURN,120,1464,48.1,3860.0,unknown,f,1,0,480.0,1.85,1,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.008213552361396,40.08333333333333,2,480.0,0,1,Inactive,2024,11,November,3-5 Years,Low Cost
AST-FURN-DESK-00301,2024-12-15,FURN-DESK,FURN,120,1494,49.1,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.090349075975359,40.91666666666667,1,480.0,0,0,Inactive,2024,12,December,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-01-14,FURN-DESK,FURN,120,1524,50.1,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.172484599589322,41.75000000000001,1,480.0,0,0,Inactive,2025,1,January,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-02-13,FURN-DESK,FURN,120,1554,51.1,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.254620123203286,42.583333333333336,1,480.0,0,0,Inactive,2025,2,February,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-03-15,FURN-DESK,FURN,120,1584,52.0,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.336755646817249,43.333333333333336,1,480.0,0,0,Inactive,2025,3,March,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-04-14,FURN-DESK,FURN,120,1614,53.0,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.418891170431212,44.166666666666664,1,480.0,0,0,Inactive,2025,4,April,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-05-14,FURN-DESK,FURN,120,1644,54.0,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.501026694045175,45.0,1,480.0,0,0,Inactive,2025,5,May,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-06-13,FURN-DESK,FURN,120,1674,55.0,3860.0,unknown,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.583162217659138,45.83333333333333,1,480.0,0,0,Inactive,2025,6,June,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-07-13,FURN-DESK,FURN,120,1704,56.0,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.6652977412731005,46.666666666666664,1,480.0,0,0,Inactive,2025,7,July,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-08-12,FURN-DESK,FURN,120,1734,57.0,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.747433264887063,47.5,1,480.0,0,0,Inactive,2025,8,August,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-09-11,FURN-DESK,FURN,120,1764,58.0,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.829568788501026,48.333333333333336,1,480.0,0,0,Inactive,2025,9,September,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-10-11,FURN-DESK,FURN,120,1794,58.9,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.91170431211499,49.083333333333336,1,480.0,0,0,Inactive,2025,10,October,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-11-10,FURN-DESK,FURN,120,1824,59.9,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,4.993839835728953,49.916666666666664,1,480.0,0,0,Inactive,2025,11,November,3-5 Years,Low Cost
AST-FURN-DESK-00301,2025-12-10,FURN-DESK,FURN,120,1854,60.9,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,5.075975359342916,50.74999999999999,1,480.0,0,0,Inactive,2025,12,December,5-10 Years,Low Cost
AST-FURN-DESK-00301,2026-01-09,FURN-DESK,FURN,120,1884,61.9,3860.0,fair,f,1,0,480.0,1.85,0,Engineering Building,Electrical Engineering Department,office,0,,1,No Failure,5.158110882956879,51.583333333333336,1,480.0,0,0,Inactive,2026,1,January,5-10 Years,Low Cost
